Activity_type,Material_type,completion_node,Student id,local_date,Lesson title,Attempt,Score,Lesson_category,Lesson_type,Lesson_type_name,Total time (sec),Grade Gap,ADT Score,Proficiency Level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330726,21/02/2026,One-Step Division Equations - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,900,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3401127,05/03/2026,Graph Reflections of Points - Explore and Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,217,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,05/03/2026,One-Step Addition Equations - Learn,1,25,INSTRUCTIONAL_LESSON,SA,Assessment,49,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3401127,06/03/2026,One-Step Multiplication Equations - Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,27,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,06/03/2026,One-Step Division Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,19,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3401127,06/03/2026,One-Step Division Equations - Explore,1,25,INSTRUCTIONAL_LESSON,ET,Exit Ticket,10,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,06/03/2026,Solving One-Step Equations - Learn,1,25,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,06/03/2026,Solving One-Step Equations - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,13,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,06/03/2026,Equivalent Algebraic Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,41,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,06/03/2026,Powers and Exponents - Learn,1,25,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,40,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,24/03/2026,Area of Parallelograms - Resources,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,45,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,17/02/2026,One-Step Subtraction Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,13,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,18/02/2026,One-Step Subtraction Equations - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,125,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,19/02/2026,One-Step Division Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,7,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,19/02/2026,One-Step Division Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,21,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,19/02/2026,One-Step Division Equations - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,199,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402225,19/02/2026,One-Step Division Equations - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,212,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,19/02/2026,One-Step Division Equations - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,41,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,19/02/2026,One-Step Multiplication Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,25,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,19/02/2026,One-Step Division Equations - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,9,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,19/02/2026,One-Step Subtraction Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,13,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,19/02/2026,One-Step Subtraction Equations - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,262,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392075,19/02/2026,One-Step Subtraction Equations - Learn,1,88,INSTRUCTIONAL_LESSON,SA,Assessment,900,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,19/02/2026,One-Step Division Equations - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,17,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,21/02/2026,Inequalities - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,55,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,22/02/2026,Writing Algebraic Expressions - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,99,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,22/02/2026, The Distributive Property - Learn,1,25,INSTRUCTIONAL_LESSON,SA,Assessment,110,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,24/02/2026,One-Step Multiplication Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,19,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,25/02/2026, The Distributive Property - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,25/02/2026,One-Step Multiplication Equations - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,26,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,26/03/2026,One-Step Equations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,66,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,27/03/2026,Two-Step Equations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,115,-3,410,Below
EXPERIENTIAL_LESSON,CORE,TRUE,3392033,27/03/2026,Area of Parallelograms - Simulation,1,,EXPERIENTIAL_LESSON,SIM,Simulation,2,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392339,27/03/2026,Two-Step Equations,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392303,28/03/2026,Area of Parallelograms - Resources,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,15,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3398871,29/03/2026,Write Equations to Represent Relationships Represented in Tables - Exit Ticket,1,80,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,30/03/2026,Graph a Relationship from an Equation,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,233,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,26/03/2026,Two-Step Equations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,37,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,26/03/2026,Two-Step Equations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,19,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3398871,27/03/2026,Area of Parallelograms - Resources,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,230,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,30/03/2026,Graph a Relationship from an Equation,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,20,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392339,02/04/2026,Multiple Representations,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330666,02/04/2026,Multiple Representations - Exit Ticket,1,80,INSTRUCTIONAL_LESSON,ET,Exit Ticket,127,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,01/10/2025,"Relate Fractions, Decimals, and Percents - Explore",1,,INSTRUCTIONAL_LESSON,Video,Video,16,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392033,01/10/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,01/10/2025,"Relate Fractions, Decimals, and Percents - Learn",1,,INSTRUCTIONAL_LESSON,Learn,Learn,179,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,01/10/2025,"Relate Fractions, Decimals, and Percents - Learn",1,,INSTRUCTIONAL_LESSON,Learn,Learn,35,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330792,01/10/2025,"Relate Fractions, Decimals, and Percents - Learn",1,88,INSTRUCTIONAL_LESSON,SA,Assessment,552,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,01/10/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,80,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392033,02/10/2025,Find the Percent of a Number - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,54,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392033,02/10/2025,"Relate Fractions, Decimals, and Percents - Learn",1,75,INSTRUCTIONAL_LESSON,SA,Assessment,900,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330666,02/10/2025,Find the Percent of a Number - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,125,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,05/10/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,227,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392147,08/10/2025,Find the Whole - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,34,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,08/10/2025,Find the Whole - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,396,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392231,08/10/2025,Find the Whole - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,190,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330594,08/10/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,08/10/2025,Find the Whole - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,900,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392339,08/10/2025,Solve Rate Problems - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,10/10/2025,Find the Percent of a Number - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392261,21/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,98,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392147,21/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,85,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,21/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,15,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3330594,21/10/2025,Divide Multi-Digit Whole Numbers - Explore and Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,196,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,22/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,171,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,22/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,92,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,22/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,255,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,22/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,135,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,23/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,23/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,64,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,26/10/2025,Compute with Multi-Digit Decimals - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,26/10/2025,Find the Percent of a Number - Learn,2,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,115,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,900,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,900,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3330666,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,331,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,28/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,900,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,06/01/2026,Represent Integers  - Explore and Learn,2,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,20,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,06/01/2026,Represent Integers  - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,412,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,06/01/2026,Represent Integers  - Explore and Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,101,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,07/01/2026,Opposites and Absolute Value - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,332,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,12/01/2026,Compare and Order Integers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,69,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3331014,12/01/2026,Compare and Order Integers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,85,-5,256,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,12/01/2026,Compare and Order Integers - Explore and Learn,3,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,109,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,12/01/2026,Compare and Order Integers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,152,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,13/01/2026,Rational Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,624,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,16/01/2026,Rational Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,900,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,19/01/2026,Rational Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,73,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402201,20/01/2026,The Coordinate Plane - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,192,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402147,31/03/2026,One-Step Equations,2,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,70,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3398871,31/03/2026,Write an Equation from a Graph,1,33,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392147,01/04/2026,Multiple Representations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,31,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,01/04/2026,Multiple Representations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,35,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392147,01/04/2026,Multiple Representations,1,67,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,162,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3329946,29/08/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,253,6,805,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,02/09/2025,Understanding Tables of Equivalent Ratios-Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,104,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,03/09/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,04/09/2025,Graphs of Equivalent Ratios - Learn,1,42,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,291,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,06/09/2025,Graphs of Equivalent Ratios - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,387,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,09/09/2025,Graphs of Equivalent Ratios - Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,900,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,09/09/2025,Graphs of Equivalent Ratios - Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,900,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,09/09/2025,Understanding Tables of Equivalent Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,66,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,09/09/2025,Compare Ratio Relationships - Learn,2,0,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,80,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3402147,09/09/2025,Compare Ratio Relationships - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,150,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,09/09/2025,Compare Ratio Relationships - Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,266,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3329946,10/09/2025,Understanding Ratios -Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,155,6,805,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,11/09/2025,Solve Ratio Problems - Explore,1,25,INSTRUCTIONAL_LESSON,ET,Exit Ticket,379,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,11/09/2025,Solve Ratio Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,43,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392339,11/09/2025,Solve Ratio Problems - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,200,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,13/09/2025,Compare Ratio Relationships - Learn,3,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,286,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392453,16/09/2025,Convert Customary Measurement Units - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,251,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,16/09/2025,Understanding Tables of Equivalent Ratios-Explore,1,25,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,17/09/2025,Convert Customary Measurement Units - Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,88,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,17/09/2025,Understanding Ratios -Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,900,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3331014,17/09/2025,Convert Customary Measurement Units - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,900,-5,256,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,20/01/2026,Graph Reflections of Points - Explore and Learn,2,0,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,88,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,21/01/2026,The Coordinate Plane - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,75,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,21/01/2026,Graph Reflections of Points - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,51,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,22/01/2026,The Coordinate Plane - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,411,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,22/01/2026,Graph Reflections of Points - Explore and Learn,1,25,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,563,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,25/01/2026,Rational Numbers - Explore and Learn,2,33,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,26/01/2026,Absolute Value and Distance - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,69,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,26/01/2026,Absolute Value and Distance - Explore and Learn,3,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,359,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,26/01/2026,Compare and Order Integers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,900,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330594,27/01/2026,Graph Reflections of Points - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,41,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,27/01/2026,Powers and Exponents - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,111,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,27/01/2026,Powers and Exponents - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,359,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,28/01/2026,Compare and Order Integers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,452,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3402219,31/01/2026,Rational Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,10,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,02/02/2026,Numerical Expressions - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,86,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,02/02/2026,Numerical Expressions - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,193,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330666,02/02/2026,Numerical Expressions - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,699,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,03/02/2026,Numerical Expressions - Learn,2,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,367,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,04/02/2026,Writing Algebraic Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,127,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,05/02/2026,Writing Algebraic Expressions - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,120,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392147,10/02/2026,Evaluating Expressions - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,42,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,10/02/2026,Evaluating Expressions - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,74,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,10/02/2026,Evaluating Expressions - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,31,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,10/02/2026,Factors and Multiples - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,56,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392033,10/02/2026,Factors and Multiples - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,72,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,10/02/2026,Evaluating Expressions - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,33,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,10/02/2026,Evaluating Expressions - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,85,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392327,10/02/2026,Evaluating Expressions - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,180,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330666,11/02/2026,Evaluating Expressions - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,15/02/2026,Writing Algebraic Expressions - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,99,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,15/02/2026,The Coordinate Plane - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,201,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,16/02/2026,The Distributive Property - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,44,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,16/02/2026,Equivalent Algebraic Expressions - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,21,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,17/02/2026,Solving One-Step Equations - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,26,-2,477,Approaching
